Key,Source,Context,Changes,English
xuiPrefabEditorHelpPasteText,PrefabEditorHelp,XUI,New,"Paste contents from clipboard into world.\nIf the current selection size does not match the size of the contents in the clipboard the first press will adjust the selection size to match the clipboard size and the second press will actually paste the contents."
xuiPrefabEditorHelpSelectionAboveTerrainKey,PrefabEditorHelp,XUI,New,"[button:LeftAlt]"
xuiPrefabEditorHelpSelectionAboveTerrainText,PrefabEditorHelp,XUI,New,"Show selection box above terrain."
xuiPrefabEditorHelpSelectionClearKey,PrefabEditorHelp,XUI,New,"[action:local:SelectionClear]"
xuiPrefabEditorHelpSelectionClearText,PrefabEditorHelp,XUI,New,"Clear the selection (replacing everything with air)."
xuiPrefabEditorHelpSelectionDensityKey,PrefabEditorHelp,XUI,New,"[action:local:Forward] / [action:local:Back] / [action:local:Left] / [action:local:Right]"
xuiPrefabEditorHelpSelectionDensityText,PrefabEditorHelp,XUI,New,"Change density of blocks inside selection (left/right will do single steps, down/up does increments of 10)."
xuiPrefabEditorHelpSelectionFaceKey,PrefabEditorHelp,XUI,New,"Hold [button:LeftShift] + [action:local:Drop] + [action:local:Jump] / [action:local:Crouch] / [action:local:Forward] / [action:local:Back] / [action:local:Left] / [action:local:Right]"
xuiPrefabEditorHelpSelectionFaceText,PrefabEditorHelp,XUI,New,"Highlight face of selection corresponding to the movement direction of the pressed button."
xuiPrefabEditorHelpSelectionFillKey,PrefabEditorHelp,XUI,New,"[action:local:SelectionFill]"
xuiPrefabEditorHelpSelectionFillText,PrefabEditorHelp,XUI,New,"Fill the selection with the block you have currently selected."
xuiPrefabEditorHelpSelectionMirrorKey,PrefabEditorHelp,XUI,New,"Hold [button:LeftControl] + [action:local:Drop]"
xuiPrefabEditorHelpSelectionMirrorText,PrefabEditorHelp,XUI,New,"Mirror the selection box along any axis."
xuiPrefabEditorHelpSelectionMoveDirectKey,PrefabEditorHelp,XUI,New,"Hold [action:local:Drop] + [action:local:Jump] / [action:local:Crouch] / [action:local:Forward] / [action:local:Back] / [action:local:Left] / [action:local:Right]"
xuiPrefabEditorHelpSelectionMoveDirectText,PrefabEditorHelp,XUI,New,"Move the selection box corresponding to the movement direction of the pressed button."
xuiPrefabEditorHelpSelectionMoveKey,PrefabEditorHelp,XUI,New,"Hold [action:local:Drop]"
xuiPrefabEditorHelpSelectionMoveModeKey,PrefabEditorHelp,XUI,New,"[action:local:SelectionMoveMode]"
xuiPrefabEditorHelpSelectionMoveModeText,PrefabEditorHelp,XUI,New,"Toggle movement mode for next hotkey between moving in world direction or player direction."
xuiPrefabEditorHelpSelectionMoveText,PrefabEditorHelp,XUI,New,"Move the selection box."
xuiPrefabEditorHelpSelectionPropertiesKey,PrefabEditorHelp,XUI,New,"[action:local:Prefab]"
xuiPrefabEditorHelpSelectionPropertiesText,PrefabEditorHelp,XUI,New,"Open properties dialog for selection."
xuiPrefabEditorHelpSelectionRemoveKey,PrefabEditorHelp,XUI,New,"[action:local:SelectionDelete]"
xuiPrefabEditorHelpSelectionRemoveText,PrefabEditorHelp,XUI,New,"Remove the selected box."
xuiPrefabEditorHelpSelectionResizeKey,PrefabEditorHelp,XUI,New,"Hold [button:LeftShift] + [action:local:Drop]"
xuiPrefabEditorHelpSelectionResizeText,PrefabEditorHelp,XUI,New,"Resize the selection box."
xuiPrefabEditorHelpSelectionRotateKey,PrefabEditorHelp,XUI,New,"[action:local:SelectionRotate]"
xuiPrefabEditorHelpSelectionRotateText,PrefabEditorHelp,XUI,New,"Rotate active selection."
xuiPrefabEditorHelpSelectionsEdit,PrefabEditorHelp,XUI,New,"Selection Editing"
xuiPrefabEditorHelpSelectionsGeneric,PrefabEditorHelp,XUI,New,"Selections"
xuiPrefabEditorHelpUnselectBoxKey,PrefabEditorHelp,XUI,New,"[action:local:Primary]"
xuiPrefabEditorHelpUnselectBoxText,PrefabEditorHelp,XUI,New,"(Un)Select a focused box or unselect the current selection box."
xuiPrefabGroups,UI,XUI,New,"Groups"
xuiPrefabGroupsAddLabel,UI,XUI,New,"Add:"
xuiPrefabList,UI,XUI,New,"Prefab Browser"
xuiPrefabProperties,UI,XUI,New,"Prefab Properties"
xuiPrefabSaveName,UI,XUI,New,"Name:"
xuiPrefabsApplyLoadedPrefab,UI,XUI,New,"Place Prefab"
xuiPrefabsApplyLoadedPrefabTooltip,UI,XUI,New,"Place the prefab loaded with 'Load Into' at the selected position"
xuiPrefabsCleanOtherPrefabs,UI,XUI,New,"Clean Prefabs"
xuiPrefabsCleanOtherPrefabsTooltip,UI,XUI,New,"Remove all additionally loaded prefabs from the world"
xuiPrefabsLoad,,,New,"Load"
xuiPrefabsLoadIntoPrefab,UI,XUI,New,"Load Into"
xuiPrefabsLoadIntoPrefabTooltip,UI,XUI,New,"Load the selected prefab into the current world\n(requires a selection to place the prefab)"
xuiPrefabsLoadTooltip,UI,XUI,New,"Load the selected prefab for editing"
xuiPrefabsNew,UI,XUI,New,"Create new prefab"
xuiPrefabsNewTooltip,UI,XUI,New,"Create a new empty prefab"
xuiPrefabsProperties,,,New,"Props"
xuiPrefabsPropertiesTooltip,UI,XUI,New,"Show properties of selected prefab\nwithout loading the prefab into the world"
xuiPrefabsSave,,,New,"Save"
xuiPrefabsSaveTooltip,UI,XUI,New,"Save the current chunk contents to the prefab"
xuiPreview,XUi,Player Profiles,New,"Preview"
xuiProductName,UI,Menu,New,"Product Name"
xuiProfileCreate,XUi,Player Profiles,New,"Create"
xuiProfileDelete,XUi,Player Profiles,New,"Delete"
xuiProfileEdit,XUi,Player Profiles,New,"Edit"
xuiProfilesDeleteConfirmation,XUi,Player Profiles,New,"Are you sure you want to delete the profile\n[FFEB04]{0}[-]?"
xuiQuality,UI,XUI,KgNone,"QUALITY"
xuiQuestRallyOutOfRange,UI,XUI,New,"The following party members are out of range and will fail if you continue: {0}"
xuiQuests,UI,XUI,KgNone,"QUESTS"
xuiQuickWaypoint,UI,XUI,KgNone,"QUICK WAYPOINT"
xuiQuit,UI,XUi MainMenu,New,"Quit"
xuiRandomize,XUi,Generic Buttons,New,"Randomize"
xuiRealTime,UI,Menu,New,"Real Time"
xuiReceived,UI,XUI,KgNone,"RECEIVED"
xuiRefuel,UI,XUI,KgNone,"REFUEL"
xuiRemoveBinding,UI,XUi Controls Options,New,"Remove Binding"
xuiRepair,UI,XUI,KgNone,"REPAIR"
xuiRepairMissingMats,UI,XUI,KgNone,"You do not have the required materials to repair this item."
xuiRepairMustReadBook,UI,XUI,KgNone,"You must read the correct book or buy a perk to repair this item."
xuiReplaceBlockIdsButton,,,New,"Replace Blocks"
xuiReplaceBlockIdsNew,,,New,"New:"
xuiReplaceBlockIdsOld,,,New,"Old:"
xuiReplacePaint,UI,Radial,New,"Replace Paint"
xuiReportPlayer,XUi,Player Report,New,"Report Player"
xuiReportPlayerCategory,XUi,Player Report,New,"Reason"
xuiReportPlayerMessage,XUi,Player Report,New,"Message"
xuiReportPlayerReportedPlayer,XUi,Player Report,New,"Reported Player"
xuiReportPlayerSend,XUi,Player Report,New,"Send Report"
xuiRequired,UI,XUI,KgNone,"REQUIRED"
xuiRequirements,UI,XUI,KgNone,"REQUIREMENTS"
xuiRestock,UI,Menu,New,"Restock"
xuiResult,UI,XUI,New,"RESULT"
xuiRewards,UI,XUI,KgNone,"REWARDS"
xuiRewardsNotAvailable,UI,XUI,KgNone,"REWARDS NOT AVAILABLE AT THIS TIME."
xuiRwgCountyName,UI,XUi Continue Game,New,"Generated World Name"
xuiRwgCountyNameDesc,UI,XUi Continue Game,New,"Name of generated world is deduced from the World Generation Seed and World Size."
xuiRwgPreviewer,UI,XUI,New,"Random Gen Previewer ..."
xuiRwgWorldSeed,UI,XUi Continue Game,New,"World Generation Seed"
xuiRwgWorldSeedDesc,UI,XUi Continue Game,New,"Seed used for the randomization of the the new world."
xuiRwgWorldSize,UI,XUi Continue Game,New,"World Size"
xuiRwgWorldSizeDesc,UI,XUi Continue Game,New,"Width and height of the generated world in meters."
xuiSave,UI,XUI,New,"Save"
xuiSaveDirtyPrefab,UI,XUI,New,"Save changes?"
xuiSaveDirtyPrefabText,UI,XUI,New,"The currently loaded prefab '{0}' has unsaved changes."
xuiSaveNewPrefabText,UI,XUI,New,"This prefab has not been saved yet."
xuiSaveWaypoint,UI,XUI,KgNone,"SAVE WAYPOINT"
xuiSavegameDeleteConfirmation,UI,XUi Continue Game,New,"Are you sure you want to delete the save game\n[FFEB04]{0}[-]?"
xuiSavegameDifferentMajor,UI,XUi Continue Game,New,"Saved game was played with a different major release of the game.\nThis game can not be continued with this game version\nas it would cause corruptions."
xuiSavegameNewerMinor,UI,XUi Continue Game,New,"Saved game was last played with a slightly newer release.\nContinuing this save game with an older game\nbuild has a chance to cause corruptions."
xuiSavegameOlderMinor,UI,XUi Continue Game,New,"Saved game was last played with a slightly older release.\nContinuing this save game with a newer game\nbuild can cause corruptions."
xuiSavegameWorldNotFound,UI,XUi Continue Game,New,"This save game is for a world that no longer exists.\nIf the world was from a mod make sure that mod is installed."
xuiScore,UI,XUI,KgNone,"SCORE"
xuiScreenshotNoPrefabLoaded,UI,XUI,New,"You can not take a screenshot if no prefab is loaded"
xuiSeats,UI,XUI,KgNone,"SEATS"
xuiSecretStash,UI,Menu,New,"Secret Stash"
xuiSellPrice,UI,Menu,New,"Sell Price:"
xuiSent,UI,XUI,KgNone,"SENT"
xuiServerBrowser,UI,XUi Server Browser,New,"Server Browser"
xuiServerBrowserConnect,UI,XUi Server Browser,New,"Connect"
xuiServerBrowserDirectConnect,UI,XUi Server Browser,New,"Connect to IP..."
xuiServerBrowserDirectConnectTitle,UI,XUi Server Browser,New,"Connect to IP"
xuiServerBrowserIp,UI,XUi Server Browser,New,"IP"
xuiServerBrowserPort,UI,XUi Server Browser,New,"Port"
xuiServerBrowserServerName,UI,XUi Server Browser,New,"Server name"
xuiServerBrowserShowFiltersTooltip,UI,XUi Server Browser,New,"Show Filters"
xuiServerBrowserToggleFavoriteTooltip,UI,XUi Server Browser,New,"Toggle Favorite"
xuiServerBrowserTypeDedicatedTooltip,UI,XUi Server Browser,New,"Dedicated Servers"
xuiServerBrowserTypeFriendsTooltip,UI,XUi Server Browser,New,"Friends"
xuiServerBrowserTypeHistoryTooltip,UI,XUi Server Browser,New,"Favorites & History"
xuiServerBrowserTypeLANTooltip,UI,XUi Server Browser,New,"LAN Games"
xuiServerBrowserTypePeerTooltip,UI,XUi Server Browser,New,"Peer-to-Peer games"
xuiServerBrowserWorldName,UI,XUi Server Browser,New,"World"
xuiServerEacNeeded,UI,XUi Server Browser,New,"EAC required"
xuiServerEacNeededText,UI,XUi Server Browser,New,"You are trying to connect to an Anti Cheat protected server without Anti Cheat protection enabled.\nPlease restart the game with Anti Cheat protection enabled and connect again!"
xuiServerFilterResults,UI,XUi Server Browser,New,"Results:"
xuiServerFilters,UI,XUi Server Browser,New,"Filters"
xuiServerFiltersReset,UI,XUi Server Browser,New,"Reset Filters"
xuiServerJoinRulesDialog,XUi,Server Join Rules,New,"Server Information"
xuiServerPassword,UI,XUi Server Password,New,"Server Password"
xuiServerPasswordIncorrect,UI,XUi Server Password,New,"Invalid Password. Please Retry."
xuiServerPasswordNormal,UI,XUi Server Password,New,"Enter Server Password"
xuiSharedWaypoints,UI,XUI,KgNone,"SHARED WAYPOINTS"
xuiShowBounds,UI,XUI,New,"Show Bounds"
xuiShowGroundGrid,,,New,"Show Ground Level"
xuiShowImposter,UI,XUI,New,"Show Imposter"
xuiShowMoveGroundGridDown,,,New,"Move Down"
xuiShowMoveGroundGridUp,,,New,"Move Up"
xuiShowPassword,UI,XUi Server Password,New,"Show Password"
xuiSign,UI,XUI,New,"Sign"
xuiSimpleRotation,UI,Radial,New,"Simple"
xuiSkillArmorDefense,UI,Menu,KgNone,"Armor Defense"
xuiSkillBartering,UI,XUI,New,"Price Modifier"
xuiSkillBlockDamage,UI,Menu,KgNone,"Block Damage"
xuiSkillBreathHoldDuration,UI,Menu,KgNone,"Breath Hold Duration"
xuiSkillBuy,XUi,Skills,New,"Buy"
xuiSkillCraftingOutputCount,UI,Menu,KgNone,"Crafting Output Count"
xuiSkillCraftingQuality,UI,Menu,KgNone,"Crafting Quality"
xuiSkillCraftingTime,UI,Menu,KgNone,"Crafting Time"
xuiSkillCrawl,UI,Menu,KgNone,"Crawl"
xuiSkillCrouchSpeed,UI,Menu,KgNone,"Crouch Speed"
xuiSkillCurrentLevel,UI,XUI,New,"Current Level:"
xuiSkillDismemberBonus,UI,Menu,KgNone,"Dismemberment Bonus"
xuiSkillDismemberChance,UI,Menu,KgNone,"Dismemberment Chance"
xuiSkillEffects,XUi,Skills,New,"Effects"
xuiSkillEntityDamage,UI,Menu,KgNone,"Entity Damage"
xuiSkillHarvestCount,UI,Menu,KgNone,"Harvest Count"
xuiSkillHealthDegradation,UI,Menu,KgNone,"Health Degradation"
xuiSkillHealthGain,UI,Menu,KgNone,"Health Gain"
xuiSkillHungerDegradation,UI,Menu,KgNone,"Hunger Degradation"
xuiSkillLevel,XUi,Skills,New,"Level"
xuiSkillList,XUi,Skills,New,"Skill List"
xuiSkillLockPickChance,UI,Menu,New,"Lock Pick Chance"
xuiSkillLootQuality,UI,Menu,KgNone,"Loot Quality"
xuiSkillLootTime,UI,Menu,KgNone,"Loot Time"
xuiSkillMaxHealth,UI,Menu,KgNone,"Max Health"
xuiSkillMaxHunger,UI,Menu,KgNone,"Max Hunger"
xuiSkillMaxSpeed,UI,Menu,KgNone,"Max Speed"
xuiSkillMaxStamina,UI,Menu,KgNone,"Max Stamina"
xuiSkillMaxThirst,UI,Menu,KgNone,"Max Thirst"
xuiSkillMaxWellness,UI,Menu,KgNone,"Max Wellness"
xuiSkillMilestones,XUi,Skills,New,"Milestones"
xuiSkillMinWellness,UI,Menu,KgNone,"Min Wellness"
xuiSkillNerfedEffect,UI,Skills,New,"Disabled by status effect"
xuiSkillNoise,UI,Menu,KgNone,"Noise"
xuiSkillPerkName,UI,XUI,KgNone,"Name"
xuiSkillRangedFalloff,UI,Menu,KgNone,"Ranged Falloff"
xuiSkillReloadSpeed,UI,Menu,KgNone,"Reload Speed"
xuiSkillRepairAmount,UI,Menu,KgNone,"Repair Amount"
xuiSkillRepairQualityLoss,UI,Menu,KgNone,"Repair Quality Loss"
xuiSkillRepairTime,UI,Menu,KgNone,"Repair Time"
xuiSkillRequirement,XUi,Skills,New,"Req: {0} {1}"
xuiSkillRunSpeed,UI,Menu,KgNone,"Run Speed"
xuiSkillSecretStash,UI,XUI,New,"Bonus Level"
xuiSkillSelectedLevel,UI,XUI,New,"Selected Level:"
xuiSkillSmell,UI,Menu,KgNone,"Smell"
xuiSkillStaminaDegradation,UI,Menu,KgNone,"Stamina Degradation"
xuiSkillStaminaGain,UI,Menu,KgNone,"Stamina Gain"
xuiSkillStatComingSoon,UI,XUI,KgNone,"COMING SOON PROFESSION, HOBBY AND MAIN STATS."
xuiSkillStats,UI,XUI,KgNone,"SKILL STATS"
xuiSkillThirstDegradation,UI,Menu,KgNone,"Thirst Degradation"
xuiSkillTreasureRadius,UI,Menu,KgNone,"Treasure Radius"
xuiSkillUnlocks,XUi,Skills,New,"Unlocks"
xuiSkillWalkSpeed,UI,Menu,KgNone,"Walk Speed"
xuiSkillWellnessGain,UI,Menu,KgNone,"Wellness Gain"
xuiSkillWellnessReduction,UI,Menu,KgNone,"Wellness Reduction"
xuiSkills,UI,XUI,New,"SKILLS"
xuiSleeperBlockHearingPercent,SleeperBlockEditor,XUi,New,"Hearing Percent:"
xuiSleeperBlockHearingPercentTip,SleeperBlockEditor,XUi,New,"Modifies the noise levels a sleeper reacts to, relative to the defaults."
xuiSleeperBlockMonsterCloset,SleeperBlockEditor,XUi,New,"Make Monster Closet"
xuiSleeperBlockMonsterClosetTip,SleeperBlockEditor,XUi,New,"Set default values for a monster closet."
xuiSleeperBlockPriorityMultiplier,SleeperBlockEditor,XUi,New,"Spawn Priority Multiplier:"
xuiSleeperBlockPriorityMultiplierTip,SleeperBlockEditor,XUi,New,"This particular spawn spot is weighted with a lower/higher number when selecting spawn spots."
xuiSleeperBlockProps,SleeperBlockEditor,XUi,New,"Sleeper Block Properties"
xuiSleeperBlockSightAngle,SleeperBlockEditor,XUi,New,"Sight Angle:"
xuiSleeperBlockSightAngleTip,SleeperBlockEditor,XUi,New,"Angle in which the sleeper sees players.\nSet to -1 to not override the defaults."
xuiSleeperBlockSightRange,SleeperBlockEditor,XUi,New,"Sight Range:"
xuiSleeperBlockSightRangeTip,SleeperBlockEditor,XUi,New,"The absolute maximum range that a sleeper notices players.\nSet to -1 to not override the defaults."
xuiSleeperVolume,,,New,"Sleeper Volume"
xuiSleeperVolumeBoss,,,New,"Boss Volume"
xuiSleeperVolumeCount,,,New,"Sleeper Count:"
xuiSleeperVolumeCountCustom,SleeperVolumeWindow,XUI,New,"Custom"
xuiSleeperVolumeCountL,SleeperVolumeWindow,XUI,New,"Large"
xuiSleeperVolumeCountM,SleeperVolumeWindow,XUI,New,"Medium"
xuiSleeperVolumeCountS,SleeperVolumeWindow,XUI,New,"Small"
xuiSleeperVolumeCountXL,SleeperVolumeWindow,XUI,New,"Extra Large"
xuiSleeperVolumeCountXS,SleeperVolumeWindow,XUI,New,"Extra Small"
xuiSleeperVolumeGroup,,,New,"Group:"
xuiSleeperVolumeIndex,,,New,"Index:"
xuiSleeperVolumePosition,,,New,"Position:"
xuiSleeperVolumePresetSpawnCount,,,New,"Preset Count"
xuiSleeperVolumePriority,,,New,"Priority Volume"
xuiSleeperVolumeSize,,,New,"Size:"
xuiSleeperVolumeSpawnCount,,,New,"Spawn Count"
xuiSleeperVolumeStageAdjust,,,New,"Game Stage Adjust:"
xuiSlots,UI,XUI,New,"SLOTS"
xuiSmelting,UI,Menu,KgNone,"Smelting"
xuiSpawn,XUi,Server Join Rules,New,"Continue"
xuiSpawnEntities,,,New,"Spawn Entities"
xuiSpawnEntitiesBiomeSpawner,,,New,"From Biome Spawner"
xuiSpawnEntitiesDynamicSpawner,,,New,"From Dynamic Spawner"
xuiSpawnEntitiesEntitySpawner,,,New,"Entity Spawner"
xuiSpawnEntitiesLevelStartPoint,,,New,"Level Start Point"
xuiSpawnEntitiesLookAtYou,,,New,"Look At You"
xuiSpawnEntitiesSleeperSpawner,,,New,"Sleeper Spawner"
xuiSpawnEntitiesSleeperVolume,,,New,"Sleeper Volume"
xuiSpawnEntitiesSpawn25,,,New,"Spawn 25"
xuiSpawnEntitiesStaticSpawner,,,New,"From Static Spawner"
xuiSpeed,UI,XUI,KgNone,"SPEED"
xuiSprayGun,UI,Radial,New,"Spray Gun"
xuiStart,,,New,"Start"
xuiStartTime,UI,XUI,New,"START TIME"
xuiStaticMapTypeBiomes,XUi,Map,New,"Biomes"
xuiStaticMapTypeNone,XUi,Map,New,"No overlay"
xuiStaticMapTypeRadiation,XUi,Map,New,"Radiation"
xuiStats,UI,XUI,KgNone,"STATS"
xuiStatus,UI,XUI,KgNone,"STATUS"
xuiStatusEffects,UI,XUI,New,"STATUS EFFECTS"
xuiSteamExit,XUi,Steam Login,New,"Exit Game"
xuiSteamID,UI,XUI,KgNone,"STEAM ID"
xuiSteamLogin,XUi,Steam Login,New,"Steam Login"
xuiSteamLoginFailure,XUi,Steam Login,New,"Could not fully initialize Steam:"
xuiSteamLoginReasonApiNotLoadable,XUi,Steam Login,New,"SteamAPI could not be loaded."
xuiSteamLoginReasonNoFriendsName,XUi,Steam Login,New,"Could not get your Steam Friends name."
xuiSteamLoginReasonNoLicense,XUi,Steam Login,New,"No Steam license for this game found."
xuiSteamLoginReasonNotLoggedOn,XUi,Steam Login,New,"Not logged into Steam or running in Offline mode."
xuiSteamLoginReasonOk,XUi,Steam Login,New,"Steam login ok."
xuiSteamLoginReasonSteamNotRunning,XUi,Steam Login,New,"The Steam client is not running or no connection possible."
xuiSteamPlayOffline,XUi,Steam Login,New,"Play Offline"
xuiSteamRetryLogin,XUi,Steam Login,New,"Retry"
xuiStorage,UI,XUI,New,"STORAGE"
xuiStripInternalTextures,UI,XUI,New,"Strip Internal Textures"
xuiStripTextures,UI,XUI,New,"Strip Textures"
xuiSubmit,UI,XUi Server Password,New,"Submit"
xuiTakeAllKey,UI,XUI,KgNone,"R'"
xuiTakeScreenshot,UI,XUI,New,"Update Prefab Thumbnail"
xuiTargetAllies,UI,XUI,New,"Target Allies"
xuiTargetSelf,UI,XUI,New,"Target Self"
xuiTargetStrangers,UI,XUI,New,"Target Strangers"
xuiTargetZombies,UI,XUI,New,"Target Zombies"
xuiTargeting,UI,XUI,New,"Targeting"
xuiTexturePicker,UI,Radial,New,"Texture Picker"
xuiTime,UI,XUI,KgNone,"TIME"
xuiTip,UI,XUI,KgNone,"TIP"
xuiTools,UI,XUI,KgNone,"TOOLS"
xuiTrack,UI,XUI,KgNone,"TRACK"
xuiTrader,UI,XUI,New,"TRADER"
xuiTrigger,UI,XUI,New,"Trigger"
xuiTriggered,UI,XUI,New,"Triggered"
xuiTurnOff,UI,XUI,KgNone,"TURN OFF"
xuiTurnOn,UI,XUI,KgNone,"TURN ON"
xuiType,UI,XUI,KgNone,"TYPE"
xuiUnlockAmmo,UI,Menu,New,"Unlock Ammo"
xuiUpdateBounds,UI,XUI,New,"Update Bounds"
xuiUpdateImposter,UI,XUI,New,"Update Imposter"
xuiUsernameLabel,XUi,Username,New,"Player Name:"
xuiVehicle,UI,XUI,New,"VEHICLE"
xuiVehicleNoiseLoud,UI,XUI,KgNone,"LOUD"
xuiVehicleNoiseModerate,UI,XUI,KgNone,"MODERATE"
xuiVehicleNoiseSoft,UI,XUI,KgNone,"SOFT"
xuiVehicleSpeedFast,UI,XUI,KgNone,"FAST"
xuiVehicleSpeedNone,UI,XUI,KgNone,"NONE"
xuiVehicleSpeedNormal,UI,XUI,KgNone,"NORMAL"
xuiVehicleSpeedSlow,UI,XUI,KgNone,"SLOW"
xuiVehicleStorage,UI,XUI,New,"VEHICLE STORAGE"
xuiVending,UI,XUI,New,"VENDING"
xuiVendingWithOwner,UI,Menu,New,"Vending Machine - {0}"
xuiVoice,UI,XUI,KgNone,"VOICE"
xuiWPcharacter,,Character Window Paging in Game,KgNone,"Character"
xuiWPcrafting,,Crafting Window Paging in Game,KgNone,"Crafting"
xuiWPcreative,,Creative Window Paging in Game,KgNone,"Creative"
xuiWPjournal,UI,Quests Window Paging in Game,New,"Journal"
xuiWPmap,,Map Window Paging in Game,KgNone,"Map"
xuiWPplayers,,Players Window Paging in Game,KgNone,"Players"
xuiWPquests,,Quests Window Paging in Game,KgNone,"Quests"
xuiWPskills,,Skills Window Paging in Game,KgNone,"Skills"
xuiWater,UI,XUI,KgNone,"WATER"
xuiWaypoints,UI,XUI,KgNone,"WAYPOINTS"
xuiWellness,UI,XUI,KgNone,"WELLNESS"
xuiWind,UI,XUI,KgNone,"WIND"
xuiWorkstationOutputFull,UI,XUI,KgNone,"No room in workstation output, crafting has been halted until space is cleared."
xuiWorldEditor,UI,XUI,New,"World Editor ..."
xuiXPToNextLevel,UI,XUI,New,"XP TO NEXT LEVEL"
xuiZombieKills,UI,XUI,KgNone,"ZOMBIE KILLS"
xuifBrick,UI,XUI,New,"Stone"
xuifBuilding,UI,XUI,New,"Building"
xuifConcrete,UI,XUI,New,"Concrete"
xuifConstruction,UI,XUI,New,"Construction / Destruction"
xuifCrops,UI,XUI,New,"Crops"
xuifDecor,UI,XUI,New,"Decor"
xuifDesign,UI,XUI,New,"Level Design"
xuifDestruction,UI,XUI,New,"Destruction"
xuifDoors,UI,XUI,New,"Doors / Hatches"
xuifElectrical,UI,XUI,New,"Lighting / Hardware"
xuifFoliage,UI,XUI,New,"Foliage"
xuifFrames,UI,XUI,New,"Frames"
xuifIron,UI,XUI,New,"Iron"
xuifLoot,UI,XUI,New,"Loot"
xuifOther,UI,XUI,New,"Other"
xuifOutdoor,UI,XUI,New,"Outdoor"
xuifSigns,UI,XUI,New,"Signs"
xuifSteel,UI,XUI,New,"Steel"
xuifTerrain,UI,XUI,New,"Terrain"
xuifTraps,UI,XUI,New,"Traps"
xuifTrees,UI,XUI,New,"Trees"
xuifWindows,UI,XUI,New,"Windows"
xuifWood,UI,XUI,New,"Wood"
zombieArlene,entityclasses,Entity,KgNone,"Putrid Girl"
