Key,Source,Context,Changes,English
shapeQuarterTeeSCtrGroupDesc,blocks,Block,New,"This shape is centered on one side of the block space and connects two corner aligned 1/4 blocks to one side centered 1/4 block."
shapeSCtrGroupDesc,blocks,Block,New,"This shape is centered on one side of the block space."
shirt,items,Clothes,KgNone,"Shirt"
shirtClothesGroupDesc,items,Clothes,KgNone,"Get a little protection against the weather with this fine cotton shirt."
shoppingBasketEmpty,blocks,Block,KgNone,"Empty Shopping Basket"
shoppingCartEmpty,blocks,Block,KgNone,"Empty Shopping Cart"
shotgunShellCrafting,progression,Skill,KgNone,"Shotgun Shell Crafting"
shotgunShellCraftingDesc,progression,Skill,EnChanged,"Learn to craft shotgun shells at a workbench."
shotgunTurret,blocks,Electricity,New,"Shotgun Turret"
shotgunTurretDesc,blocks,Electricity,New,"A motion sensing shotgun turret. What more needs to be said?"
shotguns,progression,Skill,KgNone,"Shotguns"
shotgunsDesc,progression,Skill,KgNone,"Do more damage with spread weapons. Gain skill by using items from this group."
showerHead,blocks,Block,KgNone,"Shower Head"
shutters1Plate,blocks,Block,KgNone,"Shutters1 Plate"
sickDrunk,buffs,Buff,KgNone,"Sick Drunk"
sickDrunkDesc,buffs,Buff,KgNone,"You are extremely drunk. There may be a duration but you can't figure it out."
sickDrunkTooltip,buffs,Buff,KgNone,"You are extremely drunk."
sidewalkCNRCurb,blocks,Block,KgNone,"Sidewalk Curb Corner"
sidewalkCurb,blocks,Block,KgNone,"Sidewalk Curb"
sidingWhiteBurntCTRPlate,blocks,Block,KgNone,"Siding White Burnt Center Plate"
signCampFish,blocks,Sign,KgNone,"Camping & Fishing"
signCamping,blocks,Sign,KgNone,"Camping"
signExitLight,blocks,Block,New,"Exit Sign"
signInfoCenter,blocks,Sign,KgNone,"Information Center"
signNationalPark,blocks,Sign,KgNone,"Navezgane National Park"
signNoHazardousWaste,blocks,Sign,KgNone,"No Hazardous Waste"
signRoadPrivate,blocks,Sign,KgNone,"Sign Road Private"
signRoadRoughSurface,blocks,Sign,KgNone,"Sign Road Rough Surface"
signRoadSlow,blocks,Sign,KgNone,"Sign Road Slow"
signRoadSpeed25,blocks,Sign,KgNone,"Sign Road Speed 25"
signRoadSpeed25noTrucks,blocks,Sign,KgNone,"Sign Road Speed 25, no Trucks"
signRoadSpeed35,blocks,Sign,KgNone,"Sign Road Speed 35"
signRoadSpeed45,blocks,Sign,KgNone,"Sign Road Speed 45"
signRoadSpeed55,blocks,Sign,KgNone,"Sign Road Speed 55"
signRoadSpeed65,blocks,Sign,KgNone,"Sign Road Speed 65"
signRoadStop,blocks,Sign,KgNone,"Sign Road Stop"
signRoadStop4way,blocks,Sign,KgNone,"Sign Road Stop 4way"
signRoadWork,blocks,Sign,KgNone,"Road Work Ahead"
signSchoolZone,blocks,Sign,KgNone,"School Zone"
signShopBookStore,blocks,Sign,KgNone,"Sign Shop Book Store"
signShopBookStoreLarge,blocks,Sign,KgNone,"Sign Shop Book Store Large"
signShopBookStoreLargeLit,blocks,Sign,GrChanged,"Sign Shop Book Store Large Lit"
signShopBookStoreLargeWall,blocks,Sign,GrChanged,"Sign Shop Book Store Large Wall"
signShopBookStoreLargeWallLit,blocks,Sign,GrChanged,"Sign Shop Book Store Large Wall Lit"
signShopBookStoreLit,blocks,Sign,GrChanged,"Sign Shop Book Store Lit"
signShopBookStoreWall,blocks,Sign,GrChanged,"Sign Shop Book Store Wall"
signShopBookStoreWallLit,blocks,Sign,GrChanged,"Sign Shop Book Store Wall Lit"
signShopColdBeer,blocks,Sign,EnChanged KgNone,"Sign (C)old Beer"
signShopGas,blocks,Sign,KgNone,"Sign Shop Gas"
signShopGasLarge,blocks,Sign,KgNone,"Sign Shop Gas Large"
signShopGasLargeLit,blocks,Sign,GrChanged,"Sign Shop Gas Large Lit"
signShopGasLargeWall,blocks,Sign,GrChanged,"Sign Shop Gas Large Wall"
signShopGasLargeWallLit,blocks,Sign,GrChanged,"Sign Shop Gas Large Wall Lit"
signShopGasLit,blocks,Sign,GrChanged,"Sign Shop Gas Lit"
signShopGasWall,blocks,Sign,GrChanged,"Sign Shop Gas Wall"
signShopGasWallLit,blocks,Sign,GrChanged,"Sign Shop Gas Wall Lit"
signShopGrocery,blocks,Sign,KgNone,"Sign Shop Grocery"
signShopGroceryLarge,blocks,Sign,KgNone,"Sign Shop Grocery Large"
signShopGroceryLargeLit,blocks,Sign,GrChanged,"Sign Shop Grocery Large Lit"
signShopGroceryLargeWall,blocks,Sign,GrChanged,"Sign Shop Grocery Large Wall"
signShopGroceryLargeWallLit,blocks,Sign,GrChanged,"Sign Shop Grocery Large Wall Lit"
signShopGroceryLit,blocks,Sign,GrChanged,"Sign Shop Grocery Lit"
signShopGroceryWall,blocks,Sign,GrChanged,"Sign Shop Grocery Wall"
signShopGroceryWallLit,blocks,Sign,GrChanged,"Sign Shop Grocery Wall Lit"
signShopGunStore,blocks,Sign,KgNone,"Sign Shop Gun Store"
signShopGunStoreLarge,blocks,Sign,KgNone,"Sign Shop Gun Store Large"
signShopGunStoreLargeLit,blocks,Sign,GrChanged,"Sign Shop Gun Store Large Lit"
signShopGunStoreLargeWall,blocks,Sign,GrChanged,"Sign Shop Gun Store Large Wall"
signShopGunStoreLargeWallLit,blocks,Sign,GrChanged,"Sign Shop Gun Store Large Wall Lit"
signShopGunStoreLit,blocks,Sign,GrChanged,"Sign Shop Gun Store Lit"
signShopGunStoreWall,blocks,Sign,GrChanged,"Sign Shop Gun Store Wall"
signShopGunStoreWallLit,blocks,Sign,GrChanged,"Sign Shop Gun Store Wall Lit"
signShopOpen,blocks,Sign,New,"Shop Sign: Open"
signShopPharmacy,blocks,Sign,KgNone,"Sign Shop Pharmacy"
signShopPharmacyLarge,blocks,Sign,KgNone,"Sign Shop Pharmacy Large"
signShopPharmacyLargeLit,blocks,Sign,GrChanged,"Sign Shop Pharmacy Large Lit"
signShopPharmacyLargeWall,blocks,Sign,GrChanged,"Sign Shop Pharmacy Large Wall"
signShopPharmacyLargeWallLit,blocks,Sign,GrChanged,"Sign Shop Pharmacy Large Wall Lit"
signShopPharmacyLit,blocks,Sign,GrChanged,"Sign Shop Pharmacy Lit"
signShopPharmacyWall,blocks,Sign,GrChanged,"Sign Shop Pharmacy Wall"
signShopPharmacyWallLit,blocks,Sign,GrChanged,"Sign Shop Pharmacy Wall Lit"
signShopToolStore,blocks,Sign,KgNone,"Sign Shop Tool Store"
signShopToolStoreLarge,blocks,Sign,KgNone,"Sign Shop Tool Store Large"
signShopToolStoreLargeLit,blocks,Sign,GrChanged,"Sign Shop Tool Store Large Lit"
signShopToolStoreLargeWall,blocks,Sign,GrChanged,"Sign Shop Tool Store Large Wall"
signShopToolStoreLargeWallLit,blocks,Sign,GrChanged,"Sign Shop Tool Store Large Wall Lit"
signShopToolStoreLit,blocks,Sign,GrChanged,"Sign Shop Tool Store Lit"
signShopToolStoreWall,blocks,Sign,GrChanged,"Sign Shop Tool Store Wall"
signShopToolStoreWallLit,blocks,Sign,GrChanged,"Sign Shop Tool Store Wall Lit"
signShopTraderJoel1x3Wall,blocks,Sign,New,"Trader Joel Sign 3x1m"
signShopTraderJoel2x5Wall,blocks,Sign,New,"Trader Joel Sign 2x5m"
signSpillwayLake,blocks,Sign,KgNone,"Sign Spillway Lake"
signYardSign01,blocks,Sign,New,"Yard Sign: Condemned"
skillAthleticsDesc,progression,Skill,New,"Improve your ability to sprint, jump, and swim."
skillAthleticsName,progression,Skill,New,"Athletics Perks"
skillConstructionDesc,progression,Skill,New,"Improve your ability to mine for the materials you need to build steadfast forts."
skillConstructionName,progression,Skill,New,"Construction Perks"
skillCraftsmanshipDesc,progression,Skill,New,"Craft arms, armor, tools, vehicles, chemicals and first aid!"
skillCraftsmanshipName,progression,Skill,New,"Craftsmanship Perks"
skillInfluenceDesc,progression,Skill,New,"Improves your ability to build relationships with the various factions in Navazgane."
skillInfluenceName,progression,Skill,New,"Influence Perks"
skillMarksmanshipDesc,progression,Skill,New,"Improves your effectiveness with an arsenal of ranged weapons."
skillMarksmanshipName,progression,Skill,New,"Marksmanship Perks"
skillMeleeCombatDesc,progression,Skill,New,"Improve your melee combat and demolish your enemies with knives, clubs and sledgehammers."
skillMeleeCombatName,progression,Skill,New,"Melee Combat Perks"
skillRecoveryDesc,progression,Skill,New,"Improve the rate you recover your health and stamina, both naturally and with food and healing items."
skillRecoveryName,progression,Skill,New,"Recovery Perks"
skillScavengingDesc,progression,Skill,New,"Increase your skill at bargaining and rummaging around for useful items."
skillScavengingName,progression,Skill,New,"Scavenging Perks"
skillScienceDesc,progression,Skill,New,"Create medicine and chemistry. Governs the quality of crafted items."
skillScienceName,progression,Skill,New,"Science Perks"
skillStealthDesc,progression,Skill,New,"Improve your ability to keep things quiet and your enemies' corpses even quieter."
skillStealthName,progression,Skill,New,"Stealth Perks"
skillSurvivalDesc,progression,Skill,New,"Improve your ability to shrug off damage and resist injury and illness."
skillSurvivalName,progression,Skill,New,"Survival Perks"
skinColor,UI,Menu UMA,KgNone,"Skin Color"
skirt,items,Clothes,New,"Skirt"
skullCap,items,Clothes,KgNone,"Skull Cap"
skullCapDesc,items,Clothes,KgNone,"This finely woven piece of headgear will make you wish every day was the first day of winter!"
sleeperAnimalDesc,blocks,SleeperSpawn,New,"Animal sleepers are very specific. They randomly 'use up' a spawn of the assigned group but the spawned animal type is exactly what you place."
sleeperBack,blocks,SleeperSpawn,New,"Sleeper Grace (alive)"
sleeperBearAnimal,blocks,SleeperSpawn,New,"Sleeper Back"
sleeperBoarAnimal,blocks,SleeperSpawn,New,"Sleeper Bear (alive)"
sleeperGraceAnimal,blocks,SleeperSpawn,New,"Sleeper Boar (alive)"
sleeperGroupDesc,blocks,SleeperSpawn,New,"XS 1-2, S 3-4, M 5-6, L 7-8, XL 9-10 spawns. Abandoned: 1, 35% empty"
sleeperIdle,blocks,SleeperSpawn,New,"Sleeper Idle"
sleeperSideLeft,blocks,SleeperSpawn,New,"Sleeper Left Side"
sleeperSideRight,blocks,SleeperSpawn,New,"Sleeper Right Side"
sleeperSit,blocks,SleeperSpawn,New,"Sleeper Sitting"
sleeperSnakeAnimal,blocks,SleeperSpawn,New,"Sleeper Snake (alive)"
sleeperStomach,blocks,SleeperSpawn,New,"Sleeper Stomach"
sleeperVultureAnimal,blocks,SleeperSpawn,New,"Sleeper Vulture (zombie)"
sleeperWolfAnimal,blocks,SleeperSpawn,New,"Sleeper Wolf (alive)"
sleeperZombieBearAnimal,blocks,SleeperSpawn,New,"Sleeper Zombie Bear"
sleeperZombieDogAnimal,blocks,SleeperSpawn,New,"Sleeper Zombie Dog"
sleeping,buffs,Buff,KgNone,"Resting"
sleepingAwesome,buffs,Buff,KgNone,"Resting"
sleepingAwesomeDesc,buffs,Buff,KgNone,"You are resting. Health and stamina recover faster when resting."
sleepingAwesomeTooltip,buffs,Buff,KgNone,"You are resting. Health and stamina recover faster when resting."
sleepingBagOwnership,UI,HUD,KgNone,"{0} is owned by {1}"
sleepingBagPlayerUnknown,UI,HUD,KgNone,"an unknown player"
sleepingDesc,buffs,Buff,KgNone,"You are resting. Health and stamina recover faster when resting."
sleepingTooltip,buffs,Buff,KgNone,"You are resting. Health and stamina recover faster when resting."
smallEngine,items,Part,KgNone,"Small Engine"
smallEngineDesc,items,Part,EnChanged,"A common part for a vehicles or generators."
smell,buffs,Buff,KgNone,"Emitting Smell"
smellDesc,buffs,Buff,KgNone,"You are carrying something that smells and attracts zombies. Store it in a container."
smellTooltip,buffs,Buff,KgNone,"You are carrying something that smells and attracts zombies. Store it in a container."
smelly,buffs,Buff,KgNone,"Smelly"
smellyDesc,buffs,Buff,KgNone,"You stink."
smellyTooltip,buffs,Buff,KgNone,"You stink."
sneakDamageBonus,UI,HUD,KgNone,"- Sneak Damage Bonus ({0}x) -"
snowberry3Harvest,blocks,Farming,New,"Snowberry Plant 3 (иом)"
snowberry3HarvestDesc,blocks,Farming,New,"Snowberry Plant"
snowberryPoisonDesc,buffs,Buff,New,"Borderline edible means don't eat too much of this at once."
snowberryPoisonName,buffs,Buff,New,"Snowberry Poisoning"
snowberryPoisonTooltip,buffs,Buff,New,"You are not feeling well."
snowberryWarmingDesc,buffs,Buff,New,"Great for cold days but treat with caution."
snowberryWarmingName,buffs,Buff,New,"Cold Resistence"
snowberryWarmingTooltip,buffs,Buff,New,"The cold has lost some sting."
solarCell,items,Part,New,"Solar Cell"
solarCellDesc,items,Part,New,"Place solar cells into a solar cell bank to generate power."
solarbank,blocks,Electricity,New,"Solar Bank"
solidScrapIronFrameArch,blocks,Block,New,"S Iron Frame Arch 2m"
solidScrapIronFrameBlock,blocks,Block,New,"S Iron Frame Block"
solidScrapIronFrameCNRFull,blocks,Block,New,"S Iron Frame Corner Full"
solidScrapIronFrameCNRInside,blocks,Block,New,"S Iron Frame Corner Inside"
solidScrapIronFrameCNRRampFiller,blocks,Block,New,"S Iron Frame Ramp Corner Filler"
solidScrapIronFrameGableInvertedHalf,blocks,Block,New,"S Iron Frame (щипец/обратный/половина)"
solidScrapIronFrameGableInvertedQuarter,blocks,Block,New,"S Iron Frame (щипец/обратный/четверть)"
solidScrapIronFrameGableInvertedSteep,blocks,Block,New,"S Iron Frame (щипец/обратный/отвес)"
solidScrapIronFrameGableQuarter,blocks,Block,New,"S Iron Frame (щипец/четверть)"
solidScrapIronFrameHalf,blocks,Block,New,"S Iron 1/2 Block"
solidScrapIronFramePillar100Cap,blocks,Block,New,"S Iron Frame (колонна 100/крышка)"
solidScrapIronFramePlateOffset,blocks,Block,New,"S Iron Frame (плита/смещение)"
solidScrapIronFrameQuarterCNR,blocks,Block,New,"S Iron Frame (1/4 угла)"
solidScrapIronFrameQuarterCNR3Way,blocks,Block,New,"S Iron Frame (1/4 угла/3 направления)"
solidScrapIronFrameQuarterSCtr,blocks,Block,New,"S Iron Frame (1/4 размера/центр)"
solidScrapIronFrameQuarterTeeSCtr,blocks,Block,New,"S Iron Frame (1/4 размера/центр/Т)"
solidScrapIronFrameRamp,blocks,Block,New,"S Iron Frame Ramp"
solidScrapIronFrameStairs25CornerCNR,blocks,Block,New,"S Iron Frame Stairs Corner"
solidScrapIronFrameWedge,blocks,Block,New,"S Iron Frame Wedge"
solidScrapIronFrameWedgeCNRInsideBottom,blocks,Block,New,"S Iron Frame Wedge Inside Corner Bottom"
solidScrapIronFrameWedgeCNRInsideSteepBase,blocks,Block,New,"S Iron Frame (клин/отвес/внутр. угол/основа)"
solidScrapIronFrameWedgeCNRInsideSteepTop,blocks,Block,New,"S Iron Frame (клин/отвес/внутр. угол/верх)"
solidScrapIronFrameWedgeCNRInsideTop,blocks,Block,New,"S Iron Frame (клин/внутр. угол/верх)"
solidScrapIronFrameWedgeCNRSteepBase,blocks,Block,New,"S Iron Frame (клин/отвес/угол/основа)"
solidScrapIronFrameWedgeCNRSteepTop,blocks,Block,New,"S Iron Frame (клин/отвес/угол/верх)"
solidScrapIronFrameWedgeIncline,blocks,Block,New,"S Iron Frame Wedge Incline"
solidScrapIronFrameWedgeStairs,blocks,Block,New,"S Iron Frame Wedge Stairs"
solidScrapIronFrameWedgeTip,blocks,Block,New,"S Iron Frame Wedge Tip"
solidScrapIronFrameWedgeTipCNRFullBottom,blocks,Block,New,"S Iron Frame Wedge Full Corner Bottom"
solidScrapIronFrameWedgeTipCNRFullTop,blocks,Block,New,"S Iron Frame Wedge Full Corner Top"
solidScrapIronFrameWedgeTipStairs,blocks,Block,New,"S Iron Frame Wedge Tip Stairs"
solidWoodFrameArch,blocks,Block,New,"S Wood Frame Arch 2m"
solidWoodFrameBlock,blocks,Block,KgNone,"S Wood Frame Block"
solidWoodFrameCNRFull,blocks,Block,KgNone,"S Wood Frame Corner Full"
solidWoodFrameCNRInside,blocks,Block,KgNone,"S Wood Frame Corner Inside"
solidWoodFrameCNRRampFiller,blocks,Block,New,"S Wood Frame Ramp Corner Filler"
solidWoodFrameCTRpole,blocks,Block,New,"S Wood Frame Pole Centered"
solidWoodFrameGableInvertedHalf,blocks,Block,New,"S Wood Frame (щипец/обратный/половина)"
solidWoodFrameGableInvertedQuarter,blocks,Block,New,"S Wood Frame (щипец/обратный/четверть)"
solidWoodFrameGableInvertedSteep,blocks,Block,New,"S Wood Frame (щипец/обратный/отвес)"
solidWoodFrameGableQuarter,blocks,Block,New,"S Wood Frame (щипец/четверть)"
solidWoodFrameHalf,blocks,Block,New,"S Wood Frame 1/2 Block"
solidWoodFramePlateOffset,blocks,Block,New,"S Wood Frame (плита/смещение)"
solidWoodFrameQuarterCNR,blocks,Block,New,"S Wood Frame (1/4 угла)"
solidWoodFrameQuarterCNR3Way,blocks,Block,New,"S Wood Frame (1/4 угла/3 направления)"
solidWoodFrameQuarterSCtr,blocks,Block,New,"S Wood Frame (1/4 размера/центр)"
solidWoodFrameQuarterTeeSCtr,blocks,Block,New,"S Wood Frame (1/4 размера/центр/Т)"
solidWoodFrameRamp,blocks,Block,KgNone,"S Wood Frame Ramp"
solidWoodFrameStairs25CornerCNR,blocks,Block,New,"S Wood Frame Stairs Corner"
solidWoodFrameWedge,blocks,Block,KgNone,"S Wood Frame Wedge"
solidWoodFrameWedgeCNRInsideBottom,blocks,Block,New,"S Wood Frame Wedge Inside Corner Bottom"
solidWoodFrameWedgeCNRInsideSteepBase,blocks,Block,New,"S Wood Frame (клин/отвес/внутр. угол/основа)"
solidWoodFrameWedgeCNRInsideSteepTop,blocks,Block,New,"S Wood Frame (клин/отвес/внутр. угол/верх)"
